customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region
391,69,98029.30344411854,77.0,17,153.39159893910326,15,0.05,M,East
392,38,93707.00164815996,42.0,5,186.39809352952167,81,0.4,M,East
393,49,41674.84841808397,9.0,31,223.39919166279157,117,0.1,M,East
394,40,41417.74992587583,95.0,40,368.1887761927599,18,0.29,F,North
395,50,45179.30156551277,7.0,38,33.03731865859197,96,0.36,M,North
396,20,47316.68061528635,68.0,43,204.94897018291528,102,0.09,F,North
397,35,83763.4501982111,19.0,19,157.8646166710632,23,0.36,F,North
398,42,70633.22651191485,94.0,36,10.0,62,0.12,F,South
399,59,81926.96923376468,31.0,50,249.9624578921382,46,0.39,M,North
400,48,76839.1285796675,35.0,33,183.6938581265558,87,0.11,F,South
401,20,102863.1767048433,57.0,13,213.9845034256125,99,0.38,M,East
402,57,33515.361404771495,85.0,14,14.046484392185391,39,0.02,F,South
403,63,69508.9632595979,61.0,33,132.36664580014332,15,0.28,M,West
404,41,15000.0,31.0,29,63.66424440845633,53,0.21,F,North
405,67,27076.110647578542,83.0,43,323.04807541444893,88,0.19,M,West
406,49,58128.66535162882,95.0,49,241.5640276595505,64,0.09,F,South
407,64,70455.16531886341,53.0,36,95.52257733716303,63,0.28,M,North
408,39,57454.60644926076,32.0,44,27.068887924031827,92,0.08,F,West
409,40,45820.18952968305,66.0,10,165.5244053107004,80,0.22,F,North
410,19,50264.55306267406,59.0,31,237.39376018354878,16,0.1,F,South
411,44,94236.02441060261,10.0,6,11.195711565125663,104,0.38,M,West
412,59,50399.19555299649,2.0,1,75.45802632054644,103,0.01,F,South
413,19,103731.0405510882,66.0,7,61.553223278883294,70,0.08,F,West
414,43,79850.42683852834,60.0,27,219.35569327284696,66,0.1,F,East
415,34,71438.43365370575,88.0,21,120.413672916439,118,0.17,M,East
416,57,30160.077241975112,17.0,28,123.76507820979957,13,0.09,F,East
417,50,83380.95403499067,96.0,16,163.97237445111742,108,0.2,F,East
418,26,47655.73555628752,16.0,46,79.73753501367887,47,0.35,M,East
419,60,30139.006049857504,16.0,23,34.50506106179482,9,0.28,F,South
420,65,72821.09032698444,46.0,20,259.5748129888228,63,0.23,M,East
421,56,25301.348485836505,39.0,38,266.99885667836753,34,0.04,F,South
422,46,40943.96344676045,31.0,25,164.36659675705428,81,0.28,M,East
423,59,59747.10221327721,88.0,28,170.1724404534096,91,0.07,M,North
424,43,115460.53560286819,1.0,5,250.88111812640062,29,0.31,M,East
425,52,42827.10610518781,11.0,21,162.53228452829921,37,0.1,F,North
426,67,48544.58701748562,85.0,18,116.47376752450835,43,0.17,F,South
427,42,78308.62636054112,4.0,47,153.14713014219703,86,0.14,M,East
428,41,29042.60779059885,71.0,6,261.45349097339783,115,0.34,F,West
429,30,71070.15952552289,26.0,29,154.26573347430445,64,0.05,F,South
430,24,90148.1701904147,50.0,19,96.44939722771579,24,0.23,M,East
431,53,52322.62788222247,12.0,33,161.7601639428078,71,0.06,M,South
432,62,85653.85703492165,95.0,1,202.49785100286113,34,0.28,M,West
433,37,67286.24808029516,81.0,45,192.9002795924559,48,0.36,M,East
434,18,41732.95090490549,97.0,3,194.22591584572876,12,0.17,F,West
435,25,55054.88285258734,75.0,42,83.86578566932559,23,0.2,F,East
436,63,50506.06650049395,92.0,21,211.60828532467656,79,0.37,F,North
437,33,57809.04355458806,96.0,35,152.27727513698312,97,0.21,F,South
438,31,63817.94748049571,65.0,41,93.0567066024436,13,0.2,F,West
439,29,74704.99837429643,47.0,40,210.97213709216265,87,0.23,F,South
440,68,72716.70623967839,92.0,3,113.70889208665889,102,0.28,M,West
441,40,15000.0,53.0,25,24.056212115555752,96,0.04,F,South
442,32,57567.295280699334,71.0,45,69.95180951117425,45,0.33,F,South
443,45,22264.45216483094,2.0,38,135.46904535623338,114,0.17,F,South
444,51,53106.81868831685,24.0,45,196.26418256890233,99,0.03,M,North
445,19,56905.260304727,4.0,20,80.87440383295271,65,0.31,M,East
446,49,84403.70895211773,19.0,44,130.7470031649972,47,0.15,F,North
447,40,59247.11332249751,26.0,45,52.67142146695535,58,0.04,M,South
448,39,66480.4504585815,75.0,34,228.56263329918488,109,0.25,M,West
449,68,79826.40951643573,40.0,21,287.3864891164441,5,0.35,F,South
450,42,90693.80649548251,50.0,48,278.74260195906567,77,0.36,F,East
451,39,56924.65191607724,43.0,23,227.19836403889104,118,0.38,F,North
452,39,62354.48604201022,75.0,6,219.00079656962095,5,0.35,M,East
453,66,60250.582556056346,67.0,51,10.0,60,0.0,M,West
454,69,46435.02588922309,12.0,13,164.17385857760843,96,0.15,F,East
455,59,40772.11941394026,67.0,49,110.31259010720734,115,0.33,M,North
456,23,15000.0,27.0,23,220.4373088835921,21,0.15,M,West
457,32,33083.47663689176,54.0,9,10.0,24,0.24,M,East
458,60,15534.229169754915,66.0,17,165.43741622161426,18,0.24,F,North
459,54,91379.9621113313,49.0,2,132.8444972934078,21,0.15,F,North
460,50,64710.40020743571,16.0,19,239.47439463451235,54,0.36,F,South
461,25,56851.525676329155,2.0,19,273.8389642939791,10,0.2,F,East
462,61,42062.87034797296,60.0,7,75.69231863897853,24,0.19,F,West
463,61,60744.4815808656,54.0,42,79.30316512825479,104,0.4,M,South
464,22,38800.50305861665,30.0,42,168.4397296969371,111,0.2,M,East
465,56,64350.463915515094,84.0,20,288.70101532172333,85,0.07,M,East
466,21,66143.34957303383,38.0,9,154.8115741826413,89,0.21,M,West
467,23,38465.40744108141,28.0,17,47.66708677165356,116,0.33,M,South
468,62,37988.45087943986,25.0,27,101.53052430693657,60,0.31,M,South
469,49,84054.98386487794,96.0,47,166.21313315707692,57,0.32,F,West
470,69,58678.50114271749,10.0,2,169.2161942851165,23,0.28,F,South
471,47,40474.48926837773,60.0,36,93.67298915261014,22,0.1,M,North
472,64,50737.342457762024,42.0,19,99.93674449763026,68,0.34,F,West
473,52,34735.14783233482,40.0,17,71.47456043548813,34,0.36,M,East
474,57,58320.41048345208,97.0,5,241.29369470830363,120,0.08,M,West
475,69,80790.70769161171,77.0,39,83.21798565652882,70,0.05,F,North
476,33,59308.23331014346,42.0,18,112.81646368653729,28,0.39,F,West
477,30,119090.83609188462,47.0,7,110.53976667808381,95,0.35,M,East
478,67,70533.98920122503,37.0,17,21.52342019876869,99,0.36,F,East
479,59,65748.86119605531,80.0,39,80.92677561457475,39,0.35,M,West
480,47,37292.446725854854,22.0,36,248.25100794292305,42,0.22,M,West
481,36,54036.66382893333,57.0,40,53.256972656741766,23,0.26,M,North
482,34,40524.6539241577,84.0,45,72.9086158538906,70,0.22,M,North
483,36,15000.0,27.0,4,43.39633809765927,80,0.02,M,East
484,45,84356.55555322018,41.0,38,142.75107518149915,2,0.3,F,South
485,43,47213.73611124422,80.0,25,300.83813770130325,24,0.2,M,South
486,54,40989.99814166735,34.0,5,139.38446227783427,17,0.26,F,South
487,43,65264.25084896162,32.0,30,155.34097002835117,109,0.2,M,South
488,40,72812.48880553793,90.0,12,86.36422113064091,65,0.2,F,East
489,26,51980.629177343035,89.0,4,145.07055641661822,70,0.07,M,South
490,29,59934.95830977454,66.0,24,248.32402450780927,69,0.11,F,South
491,18,78654.68518286008,12.0,29,161.43275101105388,109,0.06,M,West
492,18,50995.160134751306,40.0,9,320.5416065649731,60,0.08,M,South
493,64,67558.34354408336,73.0,4,250.75837698445528,119,0.39,F,West
494,51,18518.884540271247,76.0,51,143.09469236440535,50,0.06,F,East
495,49,28967.025039306285,90.0,24,141.53696995263078,93,0.11,F,West
496,65,75138.4944520101,73.0,14,280.4738510098905,12,0.24,F,North
497,42,27661.03402081754,10.0,5,160.98604606841832,103,0.24,F,West
498,57,65853.4386778324,96.0,18,262.71372482173786,47,0.06,F,South
499,62,56325.030445073186,98.0,42,310.2325872101334,67,0.32,M,West
500,18,50888.318436994276,48.0,19,133.66245057407127,112,0.31,M,West
501,33,39288.430775806795,20.0,12,178.15642927480124,65,0.09,M,East
502,56,82733.50045263438,39.0,18,228.40033476531033,27,0.12,F,East
503,22,103247.27886299588,60.0,17,211.40000312180157,48,0.38,F,South
504,39,67504.80406500486,66.0,30,210.8392586336401,88,0.33,F,North
505,46,68062.26789182043,65.0,24,43.32209382578121,62,0.28,M,North
506,20,42941.73425356265,51.0,11,82.12666174705606,44,0.03,F,West
507,29,30097.569204390504,36.0,35,110.378638324705,19,0.17,M,North
508,43,59006.52737984564,24.0,23,247.15366427749407,59,0.22,F,East
509,33,35656.2588010481,27.0,17,51.17000742984912,8,0.07,F,South
510,68,15684.746792104459,2.0,1,271.85813657430714,55,0.18,F,South
511,54,80086.14530913957,31.0,15,212.38672912629465,108,0.24,M,East
512,39,81304.16970629583,57.0,32,242.3384179778219,47,0.13,F,South
513,46,38529.03067617264,78.0,9,75.6373538204001,2,0.31,M,West
514,31,66099.1080319811,66.0,15,155.78418901521042,94,0.34,F,South
515,45,85048.80669479417,29.0,28,173.9154228905053,94,0.13,F,North
516,22,65125.66717654697,15.0,24,170.39736016181547,113,0.34,F,South
517,64,30171.133847531662,12.0,35,173.6525920677374,39,0.04,F,South
518,66,54177.66466907253,28.0,22,127.87788156839108,45,0.34,M,East
519,47,93170.23550104977,84.0,27,160.81656648509275,32,0.06,F,East
520,63,66175.66609012782,24.0,19,232.68511640521496,65,0.03,M,North
521,69,73478.30257957014,21.0,45,56.679015324728795,38,0.26,F,East
522,22,68540.73048422785,10.0,12,273.76400951243227,77,0.19,F,North
523,29,38612.21605054367,78.0,20,228.5519165094758,11,0.36,F,West
524,33,44478.86951793393,18.0,1,72.78384858533335,10,0.15,M,North
525,43,68471.62892629356,88.0,21,180.70688347642573,112,0.11,F,South
526,43,80421.79450051021,14.0,49,222.11990209264357,59,0.2,M,North
527,65,87497.62377294706,34.0,45,51.17653408914529,90,0.18,M,West
528,38,38547.36138079516,58.0,1,153.35827467012808,120,0.14,F,South
529,56,70828.01336692984,76.0,10,143.7187759331995,55,0.28,M,North
530,53,89676.10279297442,22.0,47,98.35355659944844,20,0.3,F,East
531,50,35322.95574279944,70.0,32,157.38854694112106,81,0.34,M,East
532,47,97168.67839499435,36.0,39,101.97707392297679,17,0.39,M,East
533,54,100973.52068360474,45.0,22,259.94456551765893,68,0.11,M,North
534,40,125627.15849054152,36.0,18,99.86845429380719,5,0.29,M,North
535,27,65773.33602074986,22.0,48,213.35831520105268,60,0.16,F,West
536,22,65910.61690656122,78.0,46,17.56908899038683,23,0.27,M,South
537,53,80674.85972793294,80.0,32,137.0552156920031,46,0.19,F,South
538,51,79945.06682623542,61.0,27,150.98489258810872,52,0.4,M,South
539,69,88159.17152489015,100.0,28,134.45671595075754,10,0.29,F,South
540,48,79600.8295116276,56.0,18,118.29453622436873,46,0.38,F,North
541,27,57348.452274049036,89.0,39,96.5987979723902,28,0.33,M,North
542,36,90549.92802433755,96.0,49,210.36326240119223,97,0.36,M,West
543,49,33218.64625768186,33.0,29,229.9566284076304,43,0.33,F,South
544,18,60146.30841813441,45.0,18,143.42712913146798,26,0.18,M,North
545,22,99093.39040124498,36.0,44,62.268999358268815,55,0.1,M,North
546,62,28743.837546992014,20.0,8,293.5159465109462,114,0.15,M,North
547,21,43063.108575070924,18.0,31,79.61620536736955,48,0.01,M,North
548,33,76793.68227693229,38.0,34,33.24621932134821,29,0.21,M,South
549,41,69847.79933090381,67.0,7,10.0,27,0.2,M,South
550,33,38124.36480859388,23.0,36,157.95615175301285,18,0.21,M,North
551,19,49595.14993174649,96.0,18,132.60668915878108,104,0.39,M,East
552,66,30480.448433741523,16.0,38,232.47653193170714,60,0.36,M,West
553,45,84512.1249880143,59.0,9,198.88676507564378,74,0.06,F,South
554,49,53602.96605823671,69.0,9,173.21609796680303,106,0.15,M,South
555,44,104803.8977690158,68.0,46,128.29062436298003,69,0.17,M,East
556,37,62027.50610100054,21.0,8,238.79818177581333,74,0.14,M,South
557,41,54506.49241492808,78.0,51,299.39119214020263,114,0.32,M,East
558,29,52079.45596770506,95.0,35,230.7183359303923,21,0.21,M,East
559,67,53895.00412018929,78.0,18,112.9174695320632,24,0.23,F,North
560,52,62770.527378345076,70.0,5,212.525244310574,102,0.34,F,South
561,50,122810.18941445797,12.0,14,117.8328219626228,3,0.32,M,West
562,50,51528.508247516016,16.0,28,61.59461473120204,104,0.05,F,East
563,68,52341.16348071727,81.0,30,78.07687503024438,95,0.29,M,West
564,60,61639.84614207946,87.0,4,121.34572766898035,62,0.17,M,North
565,54,87256.86265860651,14.0,39,158.3167743170835,105,0.12,F,South
566,29,24475.38597318052,61.0,20,314.8464922060367,101,0.02,F,North
567,20,71377.31842274113,71.0,25,79.46484195105059,2,0.19,F,North
568,18,39564.370599470945,46.0,28,255.87907917530626,66,0.14,F,West
569,50,73831.81722377373,32.0,12,124.61923586459449,103,0.1,F,West
570,57,47656.00144098859,15.0,2,10.0,113,0.28,M,East
571,27,15000.0,44.0,43,109.54191976557297,42,0.31,M,South
572,60,69239.44006718713,17.0,14,244.13575945341526,108,0.1,M,North
573,61,69028.61925867172,41.0,22,177.57356154633885,34,0.02,F,East
574,46,45522.992288014255,54.0,31,182.35609589311656,42,0.34,M,East
575,30,44041.403496424944,44.0,23,256.2803207075504,20,0.0,F,North
576,29,27215.681872808687,98.0,48,67.09309688514179,97,0.37,M,North
577,48,79327.49853847179,5.0,20,65.85996559261999,68,0.25,F,East
578,63,82055.3945616702,27.0,38,10.0,45,0.13,F,North
579,19,38023.72787060276,87.0,4,220.1665656994228,108,0.1,M,North
580,68,46501.63851152873,78.0,15,194.99873869036824,75,0.0,M,West
581,67,58417.771971525915,79.0,24,207.91732156728912,42,0.09,M,South
582,52,116771.63202588866,43.0,25,55.35910207545756,47,0.06,M,East
583,40,73628.0436897233,97.0,1,21.660083526411768,5,0.24,F,North
584,34,36414.61212479052,31.0,7,44.430535325333395,89,0.07,M,East
585,43,67594.50773726264,99.0,31,76.19421821130365,49,0.21,F,South
586,25,25582.711484047955,17.0,12,274.3167127130283,37,0.24,M,East
587,46,77949.75774790427,92.0,42,230.01013790260015,34,0.12,M,East
588,43,101888.68483861213,83.0,5,113.34234875037438,73,0.01,M,East
589,27,101994.79212709895,54.0,44,173.94015946079878,70,0.01,M,West
590,43,78372.33758685847,62.0,50,95.7310203081809,18,0.01,M,South
591,51,45414.69110329676,87.0,42,179.14238086253255,78,0.3,F,South
592,68,27477.456087146853,32.0,38,58.952340980640145,19,0.13,M,East
593,58,24994.873915772274,40.0,12,210.0201156779145,78,0.32,F,East
594,24,15000.0,13.0,39,82.02373619324857,40,0.17,M,South
595,21,77346.39407519804,84.0,18,214.47320228345257,17,0.18,F,North
596,67,57429.11199439001,35.0,2,115.80616734445263,60,0.21,M,West
597,62,82730.40416132819,5.0,10,86.79392371213808,99,0.29,M,South
598,28,95700.78713086969,73.0,15,279.0397373799725,93,0.11,M,East
599,46,62497.638597560246,29.0,30,164.15569479150125,42,0.05,F,North
600,53,63649.040242828756,70.0,44,124.22549031611541,81,0.22,F,North
601,42,48391.991387563336,25.0,17,210.65426466810112,107,0.13,M,North
602,38,51347.8895706898,95.0,4,42.800714434009194,72,0.18,M,West
603,53,78211.74781182336,22.0,7,238.5490871408287,65,0.26,M,West
604,27,55640.62424086724,66.0,41,138.84442348732404,109,0.2,F,South
605,54,52024.8083311794,45.0,31,198.06301725347498,53,0.25,M,South
606,26,59542.07851392872,69.0,51,26.1701231181531,100,0.22,F,South
607,41,82158.25490153974,91.0,39,119.40592334936035,7,0.3,M,South
608,52,42683.46105424743,89.0,34,150.36641114763873,110,0.28,F,East
609,66,58336.78706119918,72.0,6,232.42393708948228,5,0.21,F,West
610,52,66131.94594446075,1.0,50,204.4328851149986,24,0.27,F,North
611,65,89005.54758963098,84.0,38,118.60183699060666,28,0.35,M,East
612,53,54017.58058001453,44.0,45,175.43582058587052,62,0.17,F,South
613,35,42054.41534870694,87.0,51,250.52552813815853,107,0.17,M,South
614,66,47890.976393191115,96.0,34,134.0009213261952,17,0.31,F,East
615,56,86326.43582538448,75.0,44,125.2908031651754,101,0.23,M,North
616,49,110832.63246508662,39.0,15,10.0,20,0.03,F,West
617,41,27156.054657849178,54.0,14,127.6742131725752,3,0.36,F,West
618,40,32617.459623253573,88.0,6,10.829836905238267,37,0.01,M,North
619,49,55780.08033244637,75.0,50,140.85322567734343,90,0.3,M,West
620,54,62773.90240170109,29.0,37,229.05081145941978,15,0.3,F,South
621,29,79674.23913887488,54.0,50,10.0,51,0.38,F,South
622,66,37721.674784962845,90.0,32,248.7367059696632,48,0.02,M,South
623,30,33422.27408376339,16.0,3,123.58214986750411,8,0.24,F,South
624,40,63452.178828340744,99.0,3,147.82681062987155,13,0.17,F,North
625,42,53539.98199482079,20.0,22,109.80641758891666,48,0.13,M,West
626,52,83168.02494428812,46.0,22,12.941049396107246,3,0.04,M,West
627,58,72183.9950797596,67.0,10,87.36086605630078,65,0.23,M,East
628,47,73884.48369083047,65.0,51,317.79280547595874,73,0.19,F,North
629,34,57387.966340578336,58.0,3,62.31636029972387,31,0.04,F,West
630,66,118889.50646420514,53.0,12,22.916611061955976,105,0.24,F,West
631,37,39056.300460156,1.0,29,161.30328219256822,118,0.3,M,East
632,65,75270.24584386937,81.0,48,143.13787878621469,26,0.31,F,South
633,42,28257.750323172317,66.0,17,124.13361673634817,81,0.36,M,West
634,39,33163.30805651369,29.0,7,151.1558354681805,56,0.16,M,South
635,30,44816.36003086362,84.0,13,201.53620885569254,34,0.38,F,East
636,36,100733.08341545064,70.0,2,103.02691201717488,9,0.35,M,West
637,66,66597.36076135047,8.0,4,165.55281666260933,62,0.12,F,South
638,53,45238.04828639062,29.0,10,231.9099729704003,120,0.06,M,North
639,29,69360.90814886433,51.0,39,70.3769066596164,115,0.17,M,South
640,58,60878.69703561271,33.0,24,10.0,13,0.16,M,South
641,36,47700.665771522006,3.0,17,203.66467936767327,69,0.23,F,South
642,29,25084.278605294312,60.0,6,350.23700604823784,41,0.23,M,South
643,26,95963.56211280725,35.0,19,149.41162770809476,77,0.3,F,North
644,24,65245.45321775105,69.0,5,166.1545760852765,1,0.2,M,East
645,45,114343.45933670597,91.0,32,126.33532535248075,89,0.04,M,South
646,31,83508.04051352199,76.0,10,277.04486732082074,47,0.34,M,South
647,48,73782.99311902605,84.0,9,143.77944536441066,4,0.12,F,West
648,69,49119.891784575826,20.0,27,135.07486719880518,100,0.39,F,West
649,36,32616.360903577082,73.0,13,222.86910514153624,63,0.05,F,North
650,64,54556.72538778882,39.0,19,111.25816302425426,52,0.38,F,North
651,33,31892.68514485423,4.0,21,47.224503913931656,10,0.04,F,North
652,22,76254.75951826887,19.0,24,220.58403036365553,28,0.09,M,West
653,52,100816.31244242826,91.0,38,102.67622338622834,6,0.02,M,South
654,29,53477.19334707175,45.0,4,71.96319778591896,27,0.28,F,West
655,42,83612.27430977992,43.0,24,318.00385268585495,120,0.34,F,East
656,69,42769.27324457858,13.0,35,135.71225574218303,12,0.17,F,North
657,38,52438.32904481622,13.0,3,189.53808658378665,62,0.37,F,North
658,53,39625.900385863926,60.0,4,152.3622592806221,52,0.24,M,North
659,40,15000.0,57.0,37,79.09444077037372,48,0.25,F,East
660,33,59086.66625203474,86.0,40,205.1546896017538,67,0.34,F,South
661,56,63211.293439943816,92.0,48,175.16631870293796,46,0.12,F,South
662,62,86646.52496904094,52.0,35,97.2496134688054,97,0.14,F,South
663,59,79885.95631673219,53.0,31,184.65522702850708,74,0.36,M,North
664,56,80223.82247597488,86.0,44,108.85519246959984,95,0.36,M,South
665,31,35649.09442205308,43.0,25,61.6403711913176,15,0.39,F,West
666,48,71487.4326517673,83.0,40,53.54661965183014,71,0.36,M,North
667,22,99564.8491370398,72.0,13,171.6046896770383,36,0.05,M,East
668,52,69496.69626772703,72.0,4,119.38152560572445,14,0.33,F,East
669,40,105714.84032662494,42.0,46,270.1363215235169,120,0.16,F,South
670,46,110474.15277799658,90.0,14,146.56335093296346,112,0.4,M,North
671,60,53288.29324270887,26.0,13,87.18373652371343,78,0.19,M,West
672,28,42576.50637298571,23.0,27,162.62541109151294,3,0.22,M,West
673,35,40963.44586452625,43.0,6,46.45861427403149,113,0.21,M,North
674,64,22096.604497419503,77.0,17,143.2695007580238,117,0.13,M,South
675,29,47039.927514611954,28.0,36,175.53334211826206,110,0.03,F,East
676,26,90191.63624390616,9.0,40,165.65378461082443,114,0.36,M,East
677,27,15000.0,20.0,49,254.22399444158066,67,0.32,M,West
678,61,34063.66498215634,56.0,35,357.80137006755604,86,0.06,M,West
679,34,56821.71395870006,83.0,17,203.71178970730278,19,0.31,M,West
680,55,38070.369984457495,39.0,41,244.30370622284158,99,0.25,M,East
681,24,46817.85139399449,51.0,2,353.4770127725792,76,0.16,M,West
682,63,47191.75813944241,12.0,13,69.50193217468194,54,0.1,M,East
683,30,53561.494498456275,79.0,2,160.45019270200066,69,0.34,M,East
684,57,41763.63259725653,95.0,28,111.76027743306732,10,0.28,F,South
685,59,39719.6696536113,55.0,43,217.41261682088577,105,0.22,F,South
686,26,83357.74364803078,78.0,26,171.72951355812967,33,0.24,M,South
687,67,86241.35444650863,11.0,22,84.52541440768529,13,0.04,F,West
688,44,25486.416368814767,26.0,47,150.87582530776356,99,0.19,F,East
689,19,15000.0,42.0,43,233.7538191724708,51,0.08,F,West
690,22,86584.37123927327,27.0,3,45.7020295179947,32,0.08,F,East
691,46,29279.98953619656,11.0,35,86.21243554888167,75,0.26,F,South
692,54,65318.62096149349,38.0,12,74.2179931966553,112,0.36,F,South
693,55,20858.20317429457,98.0,24,176.11172443895282,102,0.16,M,West
694,36,92443.8746314918,43.0,5,249.2412863691968,24,0.08,M,East
695,25,123591.6973825382,19.0,20,10.0,35,0.26,F,West
696,65,64570.17273013342,64.0,39,157.55188507828666,83,0.35,M,North
697,62,57647.433788512084,6.0,39,76.06234261798525,70,0.3,F,West
698,18,51946.5106202484,46.0,13,230.43222198639876,40,0.35,M,South
699,39,79544.9827828228,42.0,41,131.0425379542997,54,0.21,M,East
700,69,74192.16877336464,92.0,45,160.45391512619182,109,0.3,M,East
701,34,85087.46133882162,65.0,12,149.8930403838352,44,0.06,F,West
702,24,44302.08693504793,99.0,13,239.9375042551876,62,0.14,M,South
703,42,68502.94266011612,72.0,10,313.8905224638226,106,0.16,M,North
704,62,46438.2983323451,59.0,33,59.22677360948471,99,0.2,F,West
705,21,33557.10879824864,52.0,40,73.79551056042784,68,0.37,F,East
706,53,58974.61447491341,47.0,16,175.71983220437656,33,0.35,M,South
707,23,36937.181740572945,7.0,45,84.6878121358465,77,0.05,F,East
708,48,89343.1749435647,11.0,35,224.68670163202194,56,0.07,M,East
709,36,38451.99054960442,61.0,3,237.529396726747,36,0.14,M,East
710,61,69088.64851718399,68.0,5,106.27389502028336,54,0.12,F,East
711,56,44914.44253100694,25.0,26,88.917018668682,107,0.25,F,North
712,44,66926.56876093781,12.0,11,128.01767826778246,19,0.36,M,South
713,27,46900.08566361609,26.0,7,158.32145711704146,43,0.38,F,West
714,43,28569.718128561562,12.0,10,175.18697519161532,12,0.26,M,South
715,36,72094.31852379613,43.0,42,10.0,11,0.34,F,South
716,56,54114.609452169454,51.0,34,72.60355849199053,70,0.21,F,South
717,20,67149.62351806149,37.0,3,117.67205209035328,12,0.08,F,West
718,62,49278.92660923906,46.0,8,86.24085346024904,91,0.21,F,South
719,30,26801.5871557887,53.0,31,10.0,41,0.22,F,West
720,67,87079.4649264064,88.0,11,10.0,25,0.3,M,West
721,45,78418.9438860272,80.0,45,45.57131795325064,106,0.09,M,North
722,37,45825.975611168906,13.0,7,140.77726393174248,3,0.15,M,East
723,45,61744.48033746995,89.0,45,115.10382452149523,3,0.15,F,West
724,25,86050.48707907343,54.0,2,99.47447339771404,84,0.38,M,East
725,58,48574.04160344008,57.0,6,213.72119686342722,28,0.18,M,South
726,56,52452.8873702362,4.0,41,213.69069319390093,23,0.3,F,East
727,18,66090.81250018434,75.0,32,161.9934922785499,48,0.3,F,East
728,20,48522.72341113535,96.0,20,159.60962261749268,67,0.11,F,East
729,30,81427.29992467556,49.0,34,81.46715592532708,42,0.23,M,South
730,45,55777.480492314055,7.0,50,91.04061354747776,88,0.36,M,South
731,66,40399.10312515065,11.0,16,13.388049349982566,107,0.19,F,West
732,42,75215.97074684987,92.0,25,129.9398854577335,40,0.38,M,West
733,50,31446.73376421633,54.0,12,212.85930317689574,6,0.09,M,North
734,55,110371.96402810534,87.0,7,258.3463917419648,20,0.03,F,South
735,23,99562.40908950506,45.0,39,130.41761136756293,11,0.36,M,North
736,61,72837.38692302538,23.0,17,189.33350656077525,96,0.34,F,South
737,62,70733.27554549754,28.0,45,10.0,27,0.4,M,East
738,49,69561.03544548246,57.0,11,115.36573436812608,21,0.27,F,North
739,62,47772.63035202732,26.0,6,113.49100958933892,108,0.37,M,North
740,64,67432.74114202106,25.0,23,269.2934651380307,112,0.33,M,North
741,38,36921.68473855379,54.0,27,181.43467687371344,114,0.34,F,South
742,33,72595.46046100454,29.0,46,189.5404338304486,13,0.23,F,West
743,38,81696.17357578239,83.0,6,185.38626487991942,86,0.15,F,North
744,28,50547.84747541664,97.0,38,153.6354185865777,35,0.37,F,West
745,54,45122.455146132015,36.0,2,272.58922646793036,47,0.17,M,South
746,53,29688.074383802257,14.0,22,10.0,86,0.22,F,North
747,52,96448.88083914228,78.0,20,161.69683269723345,28,0.18,F,South
748,36,47108.399153944716,35.0,25,240.3842281311651,21,0.23,F,West
749,37,55031.52409958442,30.0,15,10.0,110,0.19,F,West
750,35,67503.88962489314,92.0,49,217.03342830178417,18,0.02,F,North
751,64,67055.19107224836,17.0,29,89.10694069877466,31,0.35,M,West
752,58,78664.00239202674,67.0,8,158.7852743073633,60,0.18,F,East
753,66,50516.75200404178,80.0,37,87.57124952436585,110,0.24,F,East
754,31,31533.301538227173,30.0,49,226.73213412392178,37,0.06,F,North
755,32,27158.3672756921,93.0,33,126.9310495021147,21,0.0,M,South
756,48,45518.619178928835,45.0,22,217.66374850857693,14,0.1,M,South
757,18,36203.7381331344,79.0,50,184.8263869011473,89,0.28,M,South
758,20,52409.582367306044,89.0,47,86.4966012752929,91,0.04,F,East
759,33,92689.47026899956,51.0,5,190.148735231642,104,0.36,F,West
760,40,50568.04485290778,47.0,39,96.91447535898142,60,0.09,M,East
761,28,50558.72846663608,53.0,18,155.13024750719788,23,0.08,M,West
762,29,59590.03059360529,64.0,38,125.47245108081601,95,0.07,F,East
763,27,49859.37521969835,38.0,37,221.99294931110188,111,0.01,F,South
764,49,58315.21910704515,64.0,30,193.2257816589934,29,0.31,F,South
765,33,73521.73056203366,87.0,51,147.54227611162062,47,0.35,M,South
766,25,82118.77636908284,89.0,31,95.14305782754712,30,0.25,F,North
767,55,85080.32999347559,7.0,10,48.48068081354255,115,0.08,F,North
768,29,111421.3055182755,22.0,15,160.85251354325584,90,0.11,M,West
769,41,74233.98615431094,81.0,42,99.4167285478593,84,0.19,M,North
770,45,115861.97253373273,82.0,48,10.0,38,0.38,M,East
771,25,40587.95479850892,41.0,44,43.59771672029996,83,0.1,F,East
772,45,112282.12256061463,74.0,18,280.0700244433374,27,0.29,M,West
773,53,50490.598644510246,10.0,23,97.20188920084438,89,0.18,M,West
774,43,52949.52673092412,57.0,33,236.5730222008321,104,0.12,F,South
775,25,57003.18631442817,7.0,16,121.46802182413754,102,0.18,F,North
776,67,54534.48222103172,50.0,38,249.16621081286507,116,0.03,M,South
777,45,62146.00991816258,91.0,35,243.37312139795023,87,0.32,F,North
778,45,45499.299937789016,52.0,34,83.94436584794741,93,0.1,M,North
779,54,80749.0543267843,33.0,28,10.0,15,0.29,F,West
780,58,46179.124134470505,1.0,2,10.0,59,0.03,F,South
